,start,end,startOffset,endOffset,duration,sPackets,rPackets,sBytesSum,rBytesSum,sBytesMax,rBytesMax,sBytesMin,rBytesMin,sBytesAvg,rBytesAvg,sLoad,rLoad,sPayloadSum,rPayloadSum,sPayloadMax,rPayloadMax,sPayloadMin,rPayloadMin,sPayloadAvg,rPayloadAvg,sInterPacketAvg,rInterPacketAvg,sttl,rttl,sAckRate,rAckRate,sUrgRate,rUrgRate,sFinRate,rFinRate,sPshRate,rPshRate,sSynRate,rSynRate,sRstRate,rRstRate,sWinTCP,rWinTCP,sFragmentRate,rFragmentRate,sAckDelayMax,rAckDelayMax,sAckDelayMin,rAckDelayMin,sAckDelayAvg,rAckDelayAvg,NST_B_Label
3395,1678442873,1678442874,2299.093942,2299.426092,0.332151,50,54,4752,9126,574.0,1412.0,40.0,52.0,95.04,169.0,114453.974,219803.655,2088,6206,522.0,1360.0,0.0,0.0,41.76,114.926,0.006768937,0.006260624,64.0,64.0,0.92,0.741,0.0,0.0,0.08,0.0,0.08,0.407,0.28,0.259,0.2,0.0,8919.68,17026.0,0.0,0.0,0.036,0.001,0.0,0.0,0.007194,0.000507,1
3396,1678442873,1678442873,2298.891931,2298.891935,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3398,1678442861,1678442861,2286.456853,2286.456853,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3399,1678442874,1678442874,2299.69199,2300.148298,0.456309,42,44,4336,3686,488.0,200.0,40.0,52.0,103.238,83.773,76018.642,64622.858,2128,1350,436.0,148.0,0.0,0.0,50.667,30.682,0.011129466,0.010594185,64.0,64.0,0.952,0.864,0.0,0.0,0.048,0.0,0.286,0.5,0.143,0.136,0.143,0.0,8756.952,9192.955,0.0,0.0,0.039,0.009,0.0,0.0,0.006291,0.001386,1
3400,1678442874,1678442875,2300.292573,2300.74178,0.449208,30,30,1520,2050,60.0,93.0,40.0,52.0,50.667,68.333,27069.861,36508.694,0,410,0.0,41.0,0.0,0.0,0.0,13.667,0.015472659,0.015480658,64.0,64.0,0.667,0.667,0.0,0.0,0.333,0.0,0.0,0.333,0.333,0.333,0.333,0.0,7240.0,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000181,0.000722,1
3402,1678442876,1678442876,2301.632545,2302.077626,0.445082,30,30,1616,2050,60.0,93.0,40.0,52.0,53.867,68.333,29046.333,36847.143,0,410,0.0,41.0,0.0,0.0,0.0,13.667,0.015331827,0.015319142,64.0,64.0,0.933,0.667,0.0,0.0,0.067,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9170.667,21748.0,0.0,0.0,0.002,0.001,0.0,0.0,0.000636,0.000518,1
3403,1678442876,1678442877,2302.1347,2302.554515,0.419816,40,44,4416,8312,574.0,1412.0,40.0,52.0,110.4,188.909,84151.187,158393.267,2296,5960,522.0,1360.0,0.0,0.0,57.4,135.455,0.010751743,0.009754114,64.0,64.0,0.95,0.818,0.0,0.0,0.15,0.091,0.2,0.364,0.2,0.182,0.1,0.0,8905.2,12089.727,0.0,0.0,0.04,0.002,0.0,0.0,0.00874,0.000701,1
3404,1678442877,1678442877,2302.644132,2302.933557,0.289426,38,40,4064,3380,488.0,200.0,40.0,52.0,106.947,84.5,112332.634,93426.255,2128,1268,436.0,148.0,0.0,0.0,56.0,31.7,0.007822301,0.007246953,64.0,64.0,0.842,0.9,0.0,0.0,0.105,0.0,0.316,0.5,0.105,0.1,0.158,0.0,7773.474,6875.0,0.0,0.0,0.039,0.008,0.0,0.0,0.006304,0.001324,1
3405,1678442877,1678442878,2303.207784,2303.570652,0.362869,12,12,656,820,60.0,93.0,52.0,52.0,54.667,68.333,14462.517,18078.146,0,164,0.0,41.0,0.0,0.0,0.0,13.667,0.03293809,0.032923373,64.0,64.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9653.333,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000538,0.000487,1
3406,1678442874,1678442874,2299.916079,2299.916084,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3409,1678442879,1678442879,2304.541788,2304.814663,0.272876,16,16,968,1028,104.0,93.0,52.0,52.0,60.5,64.25,28379.208,30138.25,104,164,52.0,41.0,0.0,0.0,6.5,10.25,0.018133322,0.018191655,64.0,64.0,1.0,0.75,0.0,0.0,0.125,0.125,0.125,0.25,0.25,0.25,0.25,0.0,9412.0,16436.25,0.0,0.0,0.001,0.001,0.0,0.0,0.000643,0.000519,1
3412,1678442850,1678442850,2275.826573,2275.826573,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3415,1678442880,1678442881,2306.164758,2306.491528,0.326771,20,20,1016,1334,60.0,93.0,40.0,52.0,50.8,66.7,24873.683,32658.95,0,246,0.0,41.0,0.0,0.0,0.0,12.3,0.017173002,0.017179113,64.0,64.0,0.7,0.7,0.0,0.0,0.2,0.0,0.0,0.3,0.3,0.3,0.4,0.0,7240.0,19623.4,0.0,0.0,0.001,0.001,0.0,0.0,0.000323,0.000649,1
3416,1678442869,1678442869,2295.13501,2295.136937,0.001928,2,0,72,0,36.0,,36.0,,36.0,,298770.845,0.0,8,0,4.0,,4.0,,4.0,,0.001926899,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3417,1678442881,1678442881,2306.704481,2307.154761,0.450281,18,18,936,1230,60.0,93.0,40.0,52.0,52.0,68.333,16629.609,21853.011,0,246,0.0,41.0,0.0,0.0,0.0,13.667,0.026454,0.026436708,64.0,64.0,0.778,0.667,0.0,0.0,0.222,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8044.444,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000298,0.000632,1
3418,1678442880,1678442880,2305.755974,2305.756738,0.000765,3,0,351,0,117.0,,117.0,,117.0,,3671101.098,0.0,0,0,0.0,,0.0,,0.0,,0.000381947,,,,,,,,,,,,,,,,,,,,,,,,,,0
3421,1678442882,1678442883,2308.399112,2308.893647,0.494536,36,42,4972,5876,574.0,1412.0,52.0,52.0,138.111,139.905,80430.954,95054.764,3068,3660,522.0,1360.0,0.0,0.0,85.222,87.143,0.014113317,0.012053484,64.0,64.0,1.0,0.905,0.0,0.0,0.0,0.0,0.333,0.524,0.111,0.095,0.056,0.0,9009.778,6571.0,0.0,0.0,0.261,0.009,0.0,0.0,0.02386,0.001326,1
3422,1678442883,1678442883,2308.899414,2309.280751,0.381338,16,16,944,1324,104.0,200.0,40.0,52.0,59.0,82.75,19803.957,27775.889,104,460,52.0,148.0,0.0,0.0,6.5,28.75,0.025422462,0.025383933,64.0,64.0,0.875,0.75,0.0,0.0,0.125,0.0,0.125,0.375,0.25,0.25,0.25,0.0,8507.0,16436.25,0.0,0.0,0.034,0.001,0.0,0.0,0.007032,0.000591,1
3423,1678442880,1678442880,2306.060026,2306.060027,2e-06,4,0,240,0,60.0,,60.0,,60.0,,982763597.7,0.0,0,0,0.0,,0.0,,0.0,,3.18e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
3424,1678442884,1678442884,2309.462878,2309.61082,0.147943,12,12,632,820,60.0,93.0,40.0,52.0,52.667,68.333,34175.309,44341.382,0,164,0.0,41.0,0.0,0.0,0.0,13.667,0.013396285,0.013418458,64.0,64.0,0.833,0.667,0.0,0.0,0.167,0.0,0.0,0.333,0.333,0.333,0.333,0.0,8446.667,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.00032,0.000607,1
3426,1678442884,1678442884,2310.15651,2310.156514,5e-06,4,0,240,0,60.0,,60.0,,60.0,,398778966.6,0.0,0,0,0.0,,0.0,,0.0,,1.27e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3427,1678442885,1678442885,2310.928036,2311.395873,0.467838,60,66,6448,10204,574.0,1412.0,40.0,52.0,107.467,154.606,110260.367,174487.715,3256,6676,522.0,1360.0,0.0,0.0,54.267,101.152,0.007919849,0.007193646,64.0,64.0,0.967,0.818,0.0,0.0,0.067,0.03,0.2,0.424,0.2,0.182,0.133,0.0,9025.867,12089.818,0.0,0.0,0.305,0.007,0.0,0.0,0.020525,0.000784,1
3428,1678442885,1678442885,2311.180126,2311.18013,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3429,1678442886,1678442886,2311.599052,2312.031991,0.43294,18,20,2016,1690,488.0,200.0,52.0,52.0,112.0,84.5,37252.271,31228.342,1064,634,436.0,148.0,0.0,0.0,59.111,31.7,0.025467003,0.022729522,64.0,64.0,1.0,0.9,0.0,0.0,0.0,0.0,0.333,0.5,0.111,0.1,0.111,0.0,9009.778,6874.8,0.0,0.0,0.036,0.009,0.0,0.0,0.006478,0.001424,1
3430,1678442887,1678442887,2312.786165,2313.216858,0.430694,12,12,656,820,60.0,93.0,52.0,52.0,54.667,68.333,12184.988,15231.235,0,164,0.0,41.0,0.0,0.0,0.0,13.667,0.039110986,0.039084456,64.0,64.0,1.0,0.667,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.333,0.333,0.0,9653.333,21748.0,0.0,0.0,0.001,0.001,0.0,0.0,0.000578,0.000417,1
3431,1678442888,1678442888,2313.711321,2314.153805,0.442485,36,38,4220,5556,574.0,1412.0,52.0,52.0,117.222,146.211,76296.389,100450.885,2316,3548,522.0,1360.0,0.0,0.0,64.333,93.368,0.012642397,0.010980239,64.0,64.0,1.0,0.895,0.0,0.0,0.111,0.105,0.333,0.421,0.111,0.105,0.056,0.0,9009.778,7210.105,0.0,0.0,0.274,0.002,0.0,0.0,0.025988,0.00072,1
3433,1678442874,1678442874,2300.025281,2300.025281,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3434,1678442888,1678442889,2314.249748,2314.623882,0.374135,28,32,3596,5212,574.0,1412.0,52.0,52.0,128.429,162.875,76892.018,111446.384,2108,3516,522.0,1360.0,0.0,0.0,75.286,109.875,0.013838856,0.010823065,64.0,64.0,1.0,0.875,0.0,0.0,0.0,0.0,0.286,0.5,0.143,0.125,0.071,0.0,9101.714,8468.062,0.0,0.0,0.265,0.007,0.0,0.0,0.030364,0.001017,1
3435,1678442886,1678442886,2312.204176,2312.20418,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3437,1678442890,1678442890,2316.300483,2316.300487,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3438,1678442891,1678442891,2317.324067,2317.324072,6e-06,4,0,240,0,60.0,,60.0,,60.0,,332849569.9,0.0,0,0,0.0,,0.0,,0.0,,1.59e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3439,1678442891,1678442892,2317.10947,2317.483865,0.374396,22,26,3268,4802,574.0,1412.0,52.0,52.0,148.545,184.692,69829.781,102607.898,2108,3434,522.0,1360.0,0.0,0.0,95.818,132.077,0.017805713,0.013404446,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5403.462,0.0,0.0,0.261,0.009,0.0,0.0,0.036133,0.00126,1
3441,1678442893,1678442893,2319.038203,2319.040853,0.002651,4,4,312,208,104.0,52.0,52.0,52.0,78.0,52.0,941523.504,627682.336,104,0,52.0,0.0,0.0,0.0,26.0,0.0,0.00077637,0.00033466,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.000682,0.000983,1
3442,1678442894,1678442894,2319.611278,2320.084863,0.473586,36,42,5160,8436,574.0,1412.0,52.0,52.0,143.333,200.857,87164.759,142504.246,3256,6220,522.0,1360.0,0.0,0.0,90.444,148.095,0.013530997,0.011500754,64.0,64.0,1.0,0.905,0.0,0.0,0.056,0.048,0.333,0.476,0.111,0.095,0.0,0.0,9009.778,6570.857,0.0,0.0,0.264,0.009,0.0,0.0,0.02773,0.001026,1
3444,1678442892,1678442892,2318.348233,2318.348237,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3445,1678442896,1678442897,2322.262595,2322.762456,0.499862,12,14,848,826,104.0,93.0,52.0,52.0,70.667,59.0,13571.746,13219.649,208,82,52.0,41.0,0.0,0.0,17.333,5.857,0.045441909,0.038301321,64.0,64.0,1.0,0.857,0.0,0.0,0.333,0.286,0.333,0.143,0.167,0.143,0.0,0.0,9412.0,9606.857,0.0,0.0,0.001,0.002,0.0,0.0,0.000524,0.000785,1
3446,1678442890,1678442890,2316.151212,2316.151212,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
3447,1678442890,1678442890,2316.152996,2316.152996,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3448,1678442897,1678442897,2322.775623,2323.134034,0.358412,18,20,3044,4408,574.0,1412.0,52.0,52.0,169.111,220.4,67944.185,98389.608,2108,3368,522.0,1360.0,0.0,0.0,117.111,168.4,0.02108299,0.016966255,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.444,0.6,0.0,0.0,0.0,0.0,8527.111,500.1,0.0,0.0,0.265,0.009,0.0,0.0,0.043269,0.001446,1
3449,1678442897,1678442897,2322.444671,2322.444675,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3450,1678442898,1678442898,2323.468134,2323.468139,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3451,1678442897,1678442898,2323.339759,2323.704078,0.36432,22,26,3268,4818,574.0,1412.0,52.0,52.0,148.545,185.308,71761.119,105797.146,2108,3450,522.0,1360.0,0.0,0.0,95.818,132.692,0.017321098,0.013307199,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5403.462,0.0,0.0,0.263,0.007,0.0,0.0,0.035428,0.000994,1
3452,1678442900,1678442900,2325.781186,2326.034849,0.253664,14,16,1892,3746,574.0,1412.0,52.0,52.0,135.143,234.125,59669.525,118140.614,1148,2898,522.0,1360.0,0.0,0.0,82.0,181.125,0.019512525,0.016769393,64.0,64.0,1.0,0.875,0.0,0.0,0.143,0.125,0.286,0.375,0.143,0.125,0.0,0.0,9101.714,8467.875,0.0,0.0,0.04,0.002,0.0,0.0,0.011106,0.000652,1
3453,1678442900,1678442900,2326.294274,2326.411377,0.117104,16,18,2000,1472,488.0,200.0,52.0,52.0,125.0,81.778,136630.849,100560.305,1168,536,436.0,148.0,0.0,0.0,73.0,29.778,0.007784732,0.00686818,64.0,64.0,1.0,1.0,0.0,0.0,0.125,0.111,0.5,0.444,0.0,0.0,0.0,0.0,8688.0,500.667,0.0,0.0,0.031,0.009,0.0,0.0,0.006629,0.001588,1
3454,1678442899,1678442899,2324.492164,2324.492168,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3455,1678442901,1678442901,2326.950247,2327.344118,0.393872,22,26,3268,4674,574.0,1412.0,52.0,52.0,148.545,179.769,66376.882,94934.378,2108,3306,522.0,1360.0,0.0,0.0,95.818,127.154,0.018734194,0.014205198,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5403.923,0.0,0.0,0.286,0.006,0.0,0.0,0.038449,0.000953,1
3456,1678442903,1678442903,2328.77215,2328.774733,0.002584,4,4,312,208,104.0,52.0,52.0,52.0,78.0,52.0,965934.222,643956.148,104,0,52.0,0.0,0.0,0.0,26.0,0.0,0.000753005,0.000321706,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.00064,0.00097,1
3457,1678442903,1678442903,2328.589116,2328.589121,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3460,1678442904,1678442904,2329.612154,2329.612156,3e-06,4,0,240,0,60.0,,60.0,,60.0,,660395515.8,0.0,0,0,0.0,,0.0,,0.0,,6.36e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
3461,1678442893,1678442893,2319.13867,2319.140596,0.001927,2,0,72,0,36.0,,36.0,,36.0,,298918.711,0.0,8,0,4.0,,4.0,,4.0,,0.001925945,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3462,1678442905,1678442905,2330.447097,2330.804087,0.356991,22,26,3268,4818,574.0,1412.0,52.0,52.0,148.545,185.308,73234.368,107969.151,2108,3450,522.0,1360.0,0.0,0.0,95.818,132.692,0.016971804,0.012854557,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5404.154,0.0,0.0,0.258,0.007,0.0,0.0,0.034678,0.00101,1
3463,1678442906,1678442906,2331.780536,2332.204198,0.423663,26,30,3580,5010,574.0,1412.0,52.0,52.0,137.692,167.0,67600.87,94603.452,2212,3434,522.0,1360.0,0.0,0.0,85.077,114.467,0.016946487,0.013315727,64.0,64.0,1.0,0.933,0.0,0.0,0.077,0.067,0.385,0.467,0.077,0.067,0.0,0.0,8910.769,4749.8,0.0,0.0,0.266,0.009,0.0,0.0,0.03254,0.001206,1
3464,1678442907,1678442907,2333.045471,2333.048233,0.002763,4,4,312,208,104.0,52.0,52.0,52.0,78.0,52.0,903340.0,602226.667,104,0,52.0,0.0,0.0,0.0,26.0,0.0,0.000813325,0.000370026,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.000787,0.000987,1
3465,1678442908,1678442908,2333.643405,2334.014189,0.370785,22,26,3268,4818,574.0,1412.0,52.0,52.0,148.545,185.308,70509.856,103952.413,2108,3450,522.0,1360.0,0.0,0.0,95.818,132.692,0.017629147,0.01336216,64.0,64.0,1.0,0.923,0.0,0.0,0.0,0.0,0.364,0.538,0.091,0.077,0.0,0.0,8951.273,5403.462,0.0,0.0,0.265,0.009,0.0,0.0,0.035843,0.001187,1
3466,1678442905,1678442905,2330.636177,2330.636181,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3467,1678442909,1678442909,2334.732629,2334.732633,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3468,1678442882,1678442882,2307.453379,2307.453379,1e-06,1,0,105,0,105.0,,105.0,,105.0,,840000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3469,1678442880,1678442880,2305.828045,2305.828045,1e-06,1,0,116,0,116.0,,116.0,,116.0,,928000000.0,0.0,0,0,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
3470,1678442867,1678442867,2293.392522,2293.392525,4e-06,4,0,1312,0,328.0,,328.0,,328.0,,2718450560.0,0.0,1200,0,300.0,,300.0,,300.0,,9.54e-07,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3471,1678442910,1678442910,2335.756176,2335.75618,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3472,1678442908,1678442909,2334.402353,2334.804242,0.40189,26,30,3580,5026,574.0,1412.0,52.0,52.0,137.692,167.533,71263.308,100047.315,2212,3450,522.0,1360.0,0.0,0.0,85.077,115.0,0.016075554,0.012616552,64.0,64.0,1.0,0.933,0.0,0.0,0.077,0.067,0.385,0.467,0.077,0.067,0.0,0.0,8910.769,4749.8,0.0,0.0,0.257,0.009,0.0,0.0,0.032814,0.001168,1
3473,1678442911,1678442911,2336.83977,2336.842449,0.00268,4,4,312,208,104.0,52.0,52.0,52.0,78.0,52.0,931388.062,620925.374,104,0,52.0,0.0,0.0,0.0,26.0,0.0,0.000787656,0.000315666,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.00063,0.001024,1
3474,1678442910,1678442910,2335.757015,2335.757449,0.000435,3,0,351,0,117.0,,117.0,,117.0,,6456332.862,0.0,0,0,0.0,,0.0,,0.0,,0.000216961,,,,,,,,,,,,,,,,,,,,,,,,,,0
3476,1678442897,1678442897,2323.319234,2323.319234,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
3479,1678442914,1678442915,2340.326381,2340.595207,0.268827,14,16,1892,3746,574.0,1412.0,52.0,52.0,135.143,234.125,56303.867,111476.895,1148,2898,522.0,1360.0,0.0,0.0,82.0,181.125,0.020678924,0.017777793,64.0,64.0,1.0,0.875,0.0,0.0,0.143,0.125,0.286,0.375,0.143,0.125,0.0,0.0,9101.714,8467.875,0.0,0.0,0.035,0.002,0.0,0.0,0.010255,0.000661,1
3480,1678442911,1678442911,2336.780167,2336.780172,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3481,1678442915,1678442915,2340.852992,2341.24503,0.392039,26,30,3580,4882,574.0,1412.0,52.0,52.0,137.692,162.733,73053.981,99622.775,2212,3306,522.0,1360.0,0.0,0.0,85.077,110.2,0.015681515,0.013496177,64.0,64.0,1.0,0.933,0.0,0.0,0.077,0.067,0.385,0.467,0.077,0.067,0.0,0.0,8910.769,4749.8,0.0,0.0,0.039,0.007,0.0,0.0,0.009773,0.000976,1
3482,1678442915,1678442915,2340.876689,2340.87669,2e-06,4,0,240,0,60.0,,60.0,,60.0,,982763597.7,0.0,0,0,0.0,,0.0,,0.0,,3.18e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
3483,1678442916,1678442916,2341.900055,2341.90006,6e-06,4,0,240,0,60.0,,60.0,,60.0,,319638267.4,0.0,0,0,0.0,,0.0,,0.0,,1.67e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3484,1678442905,1678442905,2331.139563,2331.141451,0.001889,2,0,72,0,36.0,,36.0,,36.0,,304917.311,0.0,8,0,4.0,,4.0,,4.0,,0.001888037,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3485,1678442916,1678442916,2341.508028,2341.56434,0.056313,12,14,1688,1280,488.0,200.0,52.0,52.0,140.667,91.429,239802.174,181840.511,1064,552,436.0,148.0,0.0,0.0,88.667,39.429,0.00511928,0.001404542,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,500.571,0.0,0.0,0.038,0.009,0.0,0.0,0.00912,0.001742,1
3486,1678442917,1678442918,2343.235855,2343.703171,0.467317,30,34,3892,5218,574.0,1412.0,52.0,52.0,129.733,153.471,66627.163,89326.962,2316,3434,522.0,1360.0,0.0,0.0,77.2,101.0,0.016101788,0.014111093,64.0,64.0,1.0,0.941,0.0,0.0,0.133,0.118,0.4,0.412,0.067,0.059,0.0,0.0,8881.067,4250.294,0.0,0.0,0.268,0.007,0.0,0.0,0.030604,0.00099,1
3489,1678442917,1678442917,2342.924089,2342.924093,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3491,1678442921,1678442921,2347.020531,2347.020533,3e-06,4,0,240,0,60.0,,60.0,,60.0,,610343954.5,0.0,0,0,0.0,,0.0,,0.0,,7.15e-07,,,,,,,,,,,,,,,,,,,,,,,,,,0
3492,1678442914,1678442914,2339.959213,2339.959213,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1
3493,1678442914,1678442914,2339.960937,2339.960937,1e-06,1,0,40,0,40.0,,40.0,,40.0,,320000000.0,0.0,8,0,8.0,,8.0,,8.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
3494,1678442922,1678442922,2348.044174,2348.044178,5e-06,4,0,240,0,60.0,,60.0,,60.0,,379963582.7,0.0,0,0,0.0,,0.0,,0.0,,1.35e-06,,,,,,,,,,,,,,,,,,,,,,,,,,0
3495,1678442921,1678442921,2347.360596,2347.414452,0.053857,12,14,1688,1280,488.0,200.0,52.0,52.0,140.667,91.429,250737.44,190132.656,1064,552,436.0,148.0,0.0,0.0,88.667,39.429,0.004896012,0.001119467,64.0,64.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.571,0.0,0.0,0.0,0.0,8688.0,500.571,0.0,0.0,0.039,0.006,0.0,0.0,0.009315,0.001243,1
3496,1678442924,1678442924,2349.680361,2350.011647,0.331287,8,8,624,416,104.0,52.0,52.0,52.0,78.0,52.0,15068.508,10045.672,208,0,52.0,0.0,0.0,0.0,26.0,0.0,0.047275577,0.04706158,64.0,64.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,8688.0,501.0,0.0,0.0,0.001,0.002,0.001,0.0,0.000636,0.001117,1
3497,1678442924,1678442925,2350.357451,2350.425344,0.067894,20,24,3160,7076,574.0,1412.0,52.0,52.0,158.0,294.833,372344.971,833769.942,2088,5796,522.0,1360.0,0.0,0.0,104.4,241.5,0.003545836,0.002933481,64.0,64.0,1.0,0.833,0.0,0.0,0.0,0.0,0.2,0.5,0.2,0.167,0.0,0.0,9267.2,11124.5,0.0,0.0,0.034,0.001,0.0,0.0,0.013525,0.000566,1
3498,1678442910,1678442910,2335.919239,2335.919243,5e-06,4,0,1312,0,328.0,,328.0,,328.0,,2077134252.0,0.0,1200,0,300.0,,300.0,,300.0,,1.35e-06,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0
